x,y,class
1.2079201380279425,2.868652889185731,1.0
2.2403999877733516,-1.7935356818165373,1.0
-2.8143444127573476,-0.710215961130263,1.0
1.0175316370562113,-2.6958846193711756,1.0
2.245756715015198,-1.717453654499022,1.0
-1.2472077845396659,2.7391226459676075,1.0
2.1828986778714072,1.8070507315215467,1.0
0.4220564275404818,3.0247879989665405,1.0
-2.681809954347264,1.3220100574997917,1.0
1.2235731661366824,-2.6867107953098737,1.0
1.8065213020130038,-2.1634119494330384,1.0
2.881894110420532,0.12596565544652943,1.0
-3.1438966181678945,-0.21262210944670368,1.0
-2.6920577000894754,1.5375183529612007,1.0
0.48897970472833135,2.7615316628405435,1.0
2.203135845778442,2.065377904364539,1.0
-1.6479587459273657,2.684861229958526,1.0
2.496422769643876,-0.9359826801620794,1.0
-1.3799430663673153,2.785605674963206,1.0
-2.8475131044267465,-0.33776237093512546,1.0
-0.9059665611003602,-2.979423821161365,1.0
-1.8645250931090787,2.1519613776546738,1.0
2.597653632822755,-0.465447160241944,1.0
2.6003882002001935,-0.6252088117455072,1.0
-0.0337024762079458,3.009428278855459,1.0
-3.051488429058364,0.05275983798984441,1.0
-0.8859439970061255,2.676309927191006,1.0
-0.6792311893331131,3.053075163684358,1.0
2.59636691390134,0.6127648246828228,1.0
-2.306559564069228,-1.8975410089417215,1.0
-2.7574060678824117,-0.046419247449679665,1.0
2.720826096574964,0.9120842259854279,1.0
-0.5387593532099587,2.9608624808103103,1.0
2.3710381076291895,-1.5411991111455459,1.0
0.19157213819840507,2.916804549752043,1.0
1.963744349890473,2.5281939221597773,1.0
-2.8782896789411736,0.19102473619354599,1.0
3.1542743379345346,-0.2851651938307706,1.0
0.13841851454320234,2.770603109855493,1.0
-1.4596535658776484,-2.741606131412108,1.0
0.23986063724909587,-3.2795539365911575,1.0
0.19443385384298784,2.498115917592175,1.0
-0.3875850362758994,-2.814054941719882,1.0
-2.100808790201262,2.300523738027605,1.0
-1.9943760518878595,-2.1864260329488254,1.0
-2.054240357067747,-2.2871339212675257,1.0
-2.806771995622281,-0.6417481318729473,1.0
2.544657990213804,1.6213955006291059,1.0
1.516129217773421,-2.5525494958194312,1.0
-1.3911050121654824,2.9190261932468538,1.0
1.1848827903852943,2.81139591371092,1.0
2.967398102644812,0.7773227882982869,1.0
-2.454622035587601,-1.5771379167560817,1.0
-1.275859925512083,-2.607022127787848,1.0
2.897678468603031,0.3031071273408795,1.0
-3.0700068629282105,-0.23371806120348385,1.0
0.42904633802838255,2.8840643162321777,1.0
-1.8716177982875672,-2.418291840145946,1.0
1.5625147773019898,3.036662652993935,1.0
-1.1511008309992696,-2.9581532838830342,1.0
-2.222452839664544,1.9166968436888197,1.0
2.987559764889418,-1.2544560388003387,1.0
1.8950473455491639,2.2194067069610903,1.0
-1.4036979857710559,2.179458783130485,1.0
2.116750464905411,1.8303861386691618,1.0
2.3373428078239935,-1.196608870915408,1.0
2.1018336839221927,-2.0409364158295107,1.0
-0.14981777693024403,2.9999450425317495,1.0
-1.7874186707081483,-2.815897184347079,1.0
1.2565717268442622,-2.795999929206236,1.0
-2.780147133058563,-1.0048788412761944,1.0
-3.1110995804124912,-0.5863980242986329,1.0
0.1308843306334715,2.5544219885083246,1.0
2.5404535816910525,1.682573516314544,1.0
2.5189574926875187,-1.8983310324028377,1.0
2.1919784374795666,-1.5837852525317944,1.0
-2.1639494695937067,-2.3962792986936052,1.0
-1.6279355041810086,2.6001163196933494,1.0
-1.7027946750788037,2.368341900971984,1.0
-0.4705495509643148,-3.090944495622291,1.0
2.757134677252392,-2.080692587346093,1.0
2.3037442448526395,-1.977959800847251,1.0
0.5691036638317918,-2.9960724727135966,1.0
-1.8249565296824706,-2.2642307927333905,1.0
2.4436757970356595,1.427418920190154,1.0
1.6690190536885308,2.690419424737932,1.0
2.273334865694244,-1.6834379044109717,1.0
-2.365090198157283,-1.86880515525188,1.0
2.8996203968627534,0.16774648561849506,1.0
2.487620169420971,1.842742128059304,1.0
-1.5858731965821629,-2.624853128601064,1.0
3.2058860527008983,0.1019907625452352,1.0
1.5403812933562295,2.454711889720772,1.0
-2.808990306958746,-0.8880522688939823,1.0
-1.0011921250965643,-2.6194306645069148,1.0
-1.6819741961732098,-2.3760696015382448,1.0
0.495048634133373,3.0353552787076805,1.0
-0.7418538713618971,-3.0628353602746934,1.0
0.22533170096519886,2.806535727713368,1.0
-1.448027649905368,2.8243568484679202,1.0
-0.07210666307822657,-3.270332738403644,1.0
-1.817705564244758,-2.489760129480395,1.0
1.9706383296439067,-2.7403711518130844,1.0
-1.5604156524282273,-2.3791817798812,1.0
-2.5015492445025242,-1.144828522781539,1.0
2.1993126500251736,1.4680304484950573,1.0
-2.2237155452718937,2.437184500767373,1.0
-0.2986042306679074,3.1166010456169593,1.0
0.11284590459524865,2.9867520457763383,1.0
3.0121579082501,-0.5157541901129855,1.0
-2.1721187026983126,1.7268417728482517,1.0
2.7168125709813244,-2.1893149475418157,1.0
-2.0554997013156955,-2.2205076718660988,1.0
0.839636236026888,-2.9028888083286857,1.0
-3.144721594456107,-0.05211074490431396,1.0
-2.7417240739106874,-1.4385461326851063,1.0
-3.041412648563107,0.14309050474577348,1.0
0.9585775721010621,2.675360477827039,1.0
-0.5329162160441111,-3.0480573537437974,1.0
-0.6487627890091964,3.3134901369372347,1.0
3.231004271911899,0.49751548146450203,1.0
-2.026225730114303,-2.6282623513801164,1.0
1.2811985218979676,2.59913931802091,1.0
2.6082685543459774,-1.0240029648935638,1.0
2.8510706778997736,-0.8491669915106641,1.0
2.590512057571398,-1.5350053371104677,1.0
-2.2057850780706634,2.344233822529162,1.0
2.648965707533185,0.25807089252540466,1.0
2.9762393398463463,-1.4391110945629606,1.0
-2.671292636393444,1.2944438312634157,1.0
2.8508871454617686,-0.6061965834769482,1.0
2.724810152183184,-0.6339231774466708,1.0
1.6093627321123807,-2.129240619193988,1.0
-0.8723763903610969,3.042017180541038,1.0
-2.262556290325358,1.9922438642665574,1.0
1.627513656567032,-2.2067637351816742,1.0
-1.118874581243837,2.5022218738561297,1.0
1.4210919708170748,2.56555374644582,1.0
-3.123730862186207,-1.1647131170583858,1.0
2.714039456203235,-1.1511627666511093,1.0
-0.8979269871562562,-2.545649844635964,1.0
-2.6695270727952054,-1.2574375200590215,1.0
2.4132610308744598,1.6887504371532733,1.0
-1.845666414571384,-1.627322775969289,1.0
2.9833059737718934,-0.18668032659272732,1.0
1.8816296279355136,2.2769457036377827,1.0
-3.118445129392696,-0.3607433226538537,1.0
2.41806469144978,-2.347010014367156,1.0
-0.1869712914684357,-3.2198890853965656,1.0
-0.9628094016234364,-2.784461109909071,1.0
-0.8173139183575366,-2.6557753767662104,1.0
-2.2316664706254765,2.7152502195681976,1.0
-0.8146552364072025,2.899575699913488,1.0
1.094183620308677,-2.7963342282979444,1.0
1.1045813151778974,-2.7840569847653955,1.0
2.0396515124880437,-2.253684299857591,1.0
2.540498955109953,-1.5406057775815787,1.0
-2.877943707976491,-0.20544860522222258,1.0
-2.8904970262263268,-0.02753906230931293,1.0
0.8944786539740165,-2.8566846035910274,1.0
-1.7000024145175263,-2.338737797306345,1.0
-0.8493435955553608,-2.7282826983052395,1.0
0.85735142319532,-2.897087831963314,1.0
2.272310154299958,-1.8796899842836905,1.0
-1.733410203513243,2.809014141837602,1.0
-1.7528016423479824,1.7400081234037537,1.0
2.6733112731561803,1.7918902163455166,1.0
-2.864059196540709,-1.534462864322957,1.0
2.519675853206996,0.5788982623135422,1.0
-2.8632459861438213,0.6287246626468075,1.0
-2.821314298749724,-0.7745807389502215,1.0
-0.6186855288951528,2.6471603180587753,1.0
-2.3936248225958177,-1.5366782797722767,1.0
2.727031286226497,0.5290978148926248,1.0
3.2586253515877197,0.7790400621110567,1.0
1.4039539601113542,-2.8612492222595223,1.0
-2.0773779844842513,2.505003177234984,1.0
2.1944094818011117,2.2519782249733398,1.0
-2.747140363332935,-0.3864557086780642,1.0
0.36273538903863317,-2.872281946187176,1.0
0.6601755162311393,3.026713937538454,1.0
-1.9741397205683509,-1.9224887121267213,1.0
2.701468706851739,1.6056150262640139,1.0
2.7976615922586467,0.9418117589471084,1.0
-2.868456321168001,-0.5725320864394451,1.0
-3.040331659353836,-0.7935703661493749,1.0
-2.007083640446951,-2.3478982153472416,1.0
-0.43817032023487346,-2.894833196299403,1.0
3.1947373028971837,-0.48847840610724036,1.0
-2.7691998668728206,-0.2846120533690208,1.0
-1.3820508820445017,2.8007558184620818,1.0
0.8735703122055168,-2.9937713979666793,1.0
-0.38347798828747837,2.9129575460768184,1.0
-2.842623677827998,1.1467801719902735,1.0
2.4223828724338587,1.3012825730475872,1.0
3.1444895712697605,0.5051443323575693,1.0
2.8817948781774496,-0.6890161597387098,1.0
1.4892265781982217,-2.4831162172585457,1.0
-1.068775323252851,-3.0266395876690817,1.0
-2.4039134148536667,1.547847494623281,1.0
1.2599716665972582,2.4086652678755556,1.0
1.4911190290860843,2.2373048089662073,1.0
-0.004763496035566241,3.1211983553060967,1.0
-2.6137066222823733,-0.8352259830196206,1.0
-0.7392894883559252,-3.2683904564223534,1.0
-1.3816633138881693,-2.183132703243561,1.0
-0.6243583674361678,3.280402847112068,1.0
2.920689322219541,-0.8512202879246269,1.0
-0.22644841298147805,-2.9720429874169056,1.0
-2.7240536965767417,-0.9682489485884281,1.0
-2.3516841941405136,-1.9886973560004975,1.0
-2.618693198097885,1.4482199232710193,1.0
0.04591415458306272,3.2203330806833,1.0
-1.8672861234247202,2.377149055042339,1.0
0.1493171309586998,-3.0263790464739304,1.0
2.9153148424541255,0.26437335029252157,1.0
2.2284191184258666,1.9914675986144597,1.0
2.934557821590547,0.8726523887376563,1.0
2.571407546407231,0.6727913468094433,1.0
1.679695077268717,-2.152558035958036,1.0
-0.9039126319745561,-3.0161161328971775,1.0
-2.994313119468217,0.4901992128226165,1.0
2.420761220632907,1.7089438562395427,1.0
-2.9995200175927814,0.15815807325015394,1.0
-3.026975067520473,0.5092666381371533,1.0
1.3419909584634353,2.5618357229788686,1.0
-2.602186874699198,1.1484285474002238,1.0
-2.441848062989674,1.8093995020305955,1.0
-2.0936199344237734,-1.8657429535508046,1.0
-2.0365715281981402,-2.3127789626101314,1.0
2.552463063887992,0.7468491277218562,1.0
-2.261340638913464,2.272375790361881,1.0
-2.1763012124321572,-2.199946350908881,1.0
-3.0506135524762934,-0.060122238969747964,1.0
1.982738139534291,-2.5073104940489173,1.0
-1.809000723812467,-2.799471007102481,1.0
1.666036626359602,2.735456799659294,1.0
2.3773269684005434,1.1290793263277585,1.0
-1.7168047093250858,-2.140696596556454,1.0
2.835241054279482,0.47669885787014693,1.0
-2.5792321240522496,-1.5423677059073713,1.0
2.8872406518183804,-1.138310624350509,1.0
-2.5398183354775257,-1.3036481159734914,1.0
-2.3179043442817884,1.9628639385104194,1.0
-1.7702352712681018,-2.2321809291618795,1.0
-2.779264504976935,0.746207483693389,1.0
-2.6077604751292793,-0.7685959964709015,1.0
2.6270770287025864,-1.0122651702983194,1.0
-2.060007531338568,1.7909297850589185,1.0
2.7218484527712024,-0.6771899591763562,1.0
2.6595006226368065,-1.7988421374723822,1.0
0.9387397147109183,2.6486871108967827,1.0
3.1968511679179046,1.4886834792520212,1.0
2.4979382319873467,1.8335813514229953,1.0
3.0170843504788794,0.34694660429839835,1.0
2.3448052914285755,1.5815593356630666,1.0
-1.2830614507719313,-2.865962757246111,1.0
2.6010642097088965,1.2477796046441594,1.0
-1.2700878356200964,2.744792182147691,1.0
1.9717700339052937,-2.9062666245613094,1.0
2.9489788809924384,0.43430493891321226,1.0
1.2728234769438143,-2.9684813550406446,1.0
-0.5684868898455924,2.802282860333113,1.0
2.205283958700733,2.0235576198071454,1.0
-1.1016681814532618,-3.1680778677903043,1.0
-1.981679013510392,-2.0823811672528163,1.0
2.414280775176526,-2.340424192155079,1.0
-0.29424987270239455,-3.127739734544234,1.0
0.9521330840596856,-2.7260112278061635,1.0
-0.6250550254407546,3.0633630349624865,1.0
1.406480087549807,2.8682248149643907,1.0
0.01206812586608543,-3.1243386852521637,1.0
0.9389068862759242,-2.5165071869305886,1.0
2.8494942576731854,-0.1701969547211759,1.0
-2.5168507987239774,1.5397695649994132,1.0
-2.07087804665875,2.14996874729878,1.0
0.5160969389295237,-3.081210771887491,1.0
-1.6394430023460695,2.5547467485071236,1.0
2.4783390163501733,-1.151845593748525,1.0
1.9370070623761806,-2.3895654579333745,1.0
-2.816517352176656,1.3471620159884776,1.0
0.017031911636312756,-3.1119114809594204,1.0
0.09178859430321708,-3.2148460622074273,1.0
2.5249562171789455,1.9113136145546528,1.0
2.5301756108783353,-1.7769809585352843,1.0
-2.9843409857655026,-0.0985238854917488,1.0
1.2328760751811427,-2.3658434250671374,1.0
-1.3147925235624445,2.7918175720329272,1.0
2.4094017009061908,-1.8562688477917355,1.0
-2.343595559591058,1.9586742098399161,1.0
2.7382893741747694,0.1867524814602115,1.0
2.306166291281377,-1.5591909819550536,1.0
2.696828632932425,1.742200902850943,1.0
-1.2622822662800572,2.712791897660925,1.0
2.983175805413184,-0.9680086150780502,1.0
2.862078421684915,-0.9178895558285897,1.0
-2.691587254209523,-1.3383201550769697,1.0
-2.155132666824053,-2.348735578046476,1.0
-2.7461376697837805,0.9220229450477344,1.0
-0.8096895896303377,2.9086280733231993,1.0
-1.3792921935355014,2.5595645403286604,1.0
-1.3628281393915216,-2.5746563787095904,1.0
0.043834653746934654,-2.937838571304714,1.0
0.7863365055353458,-2.941123792451267,1.0
0.715506408526081,-2.8147327125451405,1.0
2.731757495137751,1.76280608018113,1.0
-2.8193450493110017,0.09888184499451759,1.0
2.7709836794501217,1.0482367650884485,1.0
-2.772179328641655,-0.8916720451305675,1.0
-3.069905665428962,1.1814408434212829,1.0
2.3136405985516513,-1.9709079795247235,1.0
-1.899538576033486,2.583128872446802,1.0
2.004081380936987,1.8136319791553197,1.0
1.9017513220397477,2.3888605781717813,1.0
0.22963821054678,-3.169618425789745,1.0
-2.221883255960012,-2.040158427723369,1.0
2.586062542826522,1.9068998169421536,1.0
2.501411214637722,1.460444894129347,1.0
-0.9951287842012936,-3.127360874501543,1.0
3.104457982954211,1.5272248307718734,1.0
1.277311233349317,-2.634072097242164,1.0
-0.7902726933450405,-2.8015718702784027,1.0
2.8701039477091714,1.609676290257932,1.0
2.8558665667329017,1.6850266034804366,1.0
2.8852320426826386,-0.24277424001165154,1.0
-2.0524282995907237,2.0713223247419865,1.0
-2.0237037411354573,2.137675779933284,1.0
1.0498979461527223,-2.521244846596216,1.0
2.6629870257413493,-0.9164467365337552,1.0
2.7883507978674014,-0.2458919582009162,1.0
0.06041333736482923,-2.8457993032859292,1.0
-2.13309845725664,2.0995993018768426,1.0
2.637039750611869,1.5261956933415208,1.0
0.5618670531363638,-3.262065001974274,1.0
-2.6138850998271406,-1.0047130275066052,1.0
-2.8412985477708106,1.4652525597906638,1.0
2.4599008159934526,-1.641320508438938,1.0
2.289511667094551,1.9232466667065657,1.0
-3.131598811095607,0.14521546344939545,1.0
2.768396477642605,0.19782493828963063,1.0
-3.0170307562110557,0.60188586962685,1.0
2.8454552165475753,1.0508261102497507,1.0
2.2743934066455407,2.1042282382179933,1.0
2.2613294931610204,2.05833331514463,1.0
-2.065982078599314,-2.8141105468480427,1.0
-0.07137525830471296,-2.8715650929242176,1.0
-2.50578266355768,-1.4474581885707263,1.0
2.794538184003754,-0.6769932577671658,1.0
-2.041102220597038,2.0444244606436204,1.0
-0.639157704656333,2.8005112693600913,1.0
2.19556845961341,-2.379674219074901,1.0
0.5423438021609481,3.239009353272652,1.0
2.809143971847893,-0.6609422412014709,1.0
2.825270052310701,0.216182968326191,1.0
3.039032528018897,-0.5821247859169718,1.0
2.7839566482974925,0.7740256706908526,1.0
2.423328171339709,-1.9756069605908582,1.0
-2.9946452906239616,-0.5265494454094001,1.0
2.6942168518340766,-0.11917141512355148,1.0
2.960063490373208,1.4801423135906222,1.0
-3.168693003059462,-1.1150986166010395,1.0
2.824084872965334,-0.551560151637637,1.0
-2.891737031448583,-0.4226435484055408,1.0
-2.101184654449343,-2.220659874370916,1.0
-1.0252867540690036,-2.8904341669876885,1.0
-3.00482830465912,0.8823872217397546,1.0
-2.366632090992954,-2.443958854790524,1.0
-2.558242900210787,-1.4981018000726636,1.0
2.3099701913136794,-1.6527468533993968,1.0
2.613828869726823,0.7673437479226579,1.0
-0.5517065975135305,2.799977523349307,1.0
2.849250439435261,-0.9176401592033144,1.0
2.591630875930997,-2.136758375709107,1.0
-2.784780183004882,0.7966069493642948,1.0
-2.217795501482753,-2.086128447018901,1.0
-0.5130185601317545,2.9524761252436327,1.0
1.2273222361463936,2.9960379169318574,1.0
-3.414597449235232,0.7926276995676186,1.0
-1.7498784234533395,2.3048114547161003,1.0
-2.5103547927170045,-1.4561502403174615,1.0
2.833638883488524,1.5056874204006823,1.0
3.0958762182002144,-0.502413444564239,1.0
3.356703279876333,-0.2915561689071065,1.0
-0.5407750003018026,5.035059504771218,2.0
3.540743261117258,-3.382804449500452,2.0
1.4810491352306303,-4.82219983741874,2.0
-2.692423595990483,-4.152734689031536,2.0
3.09312748856971,-4.224764809413779,2.0
3.5745968038559877,-3.9386499101928685,2.0
-1.225433117167979,-4.576788280672653,2.0
2.3687466722491366,-3.892108046266082,2.0
-1.4220718202491145,-4.15110286044022,2.0
-2.196855900201819,-4.679294965641854,2.0
-3.4042742961214647,-3.1413844848216526,2.0
0.07309286199629372,-4.281745970699018,2.0
2.7863900929683707,4.3067469512137135,2.0
4.272390798332837,-3.968278718842885,2.0
3.4633217465021575,-3.6034941658774806,2.0
5.190603258667643,0.9647412037760487,2.0
2.3052926306652504,-4.467564708022974,2.0
3.4257955093764108,3.5965788639143934,2.0
-2.7045665193217725,4.565387601340811,2.0
-0.19994203823846934,-4.899163552388303,2.0
2.7063458095544624,4.309865933771346,2.0
2.1153493701526886,-4.648561271382115,2.0
2.3574117918060984,-4.15514564579122,2.0
-5.324813860158131,-0.2500299318482479,2.0
4.937702798210971,0.1982248735531972,2.0
-1.0950155640710646,4.620092161073205,2.0
-3.8429539673661566,-3.47160675835176,2.0
4.667706955647066,-0.55435761085428,2.0
-3.3873342366917245,-3.6905273609777622,2.0
-0.3076067356202632,4.987483401504912,2.0
-3.5709891219399554,-3.999838418593634,2.0
-4.996295196768832,-1.2823413551174516,2.0
0.9305798750499773,-4.904147988655199,2.0
4.125624430297831,3.28320199800411,2.0
0.37825825076511954,-5.450292446398501,2.0
-5.012588534294762,-1.3296226365710104,2.0
4.86879267322573,-1.1529867937149656,2.0
-2.4899749249236307,3.823408182778901,2.0
-3.1234854940992527,-3.4379516274855133,2.0
4.458292607642765,-2.0289314158292315,2.0
3.8357747256963184,2.8803477672590283,2.0
4.558587837633052,-1.897346436996002,2.0
-1.9094001711038526,-4.641484746168111,2.0
4.713415631206979,2.1402174041220787,2.0
-1.5664492932082232,4.723536060601236,2.0
-1.3411182442250031,-4.9849144633171125,2.0
4.578541505956969,2.0621188805727715,2.0
-3.775619168859413,-2.1432262852956065,2.0
-2.6558893398569703,3.8617577387825897,2.0
-3.5902720455183563,-3.4105661684534034,2.0
4.408220484273208,1.3030241979475148,2.0
3.5960645382875382,-3.7560714540179765,2.0
5.433980957714465,-0.9136241411604907,2.0
5.303219873146246,-1.0504478830835589,2.0
-0.010782376840940609,-4.928840582557498,2.0
3.760721114209622,4.009112382100828,2.0
0.26205108634656143,-5.042751550296894,2.0
4.829431304253359,0.7520628900905924,2.0
4.749275511850828,0.6644648585488759,2.0
-2.185977389311793,4.384453887155779,2.0
-4.858212876535744,0.34725678980267016,2.0
0.6466264318392592,-5.015292133719462,2.0
-2.0565546124317313,-4.616134163870337,2.0
-4.714891761820616,1.6673182376927598,2.0
-0.761072300745899,5.089051217334763,2.0
5.396001270812263,-0.09750177422019438,2.0
-4.75483653871694,2.3784225054554837,2.0
-4.29651142853789,1.3547401892449584,2.0
2.142654482613275,3.5525603447760106,2.0
1.4757399370735098,-5.102311848312301,2.0
-1.574700688730815,-4.26282191475078,2.0
0.899462966718194,4.842247581588878,2.0
4.006064561171834,2.2810522498151578,2.0
-1.8606505102391393,-3.9864985677874425,2.0
-2.9250110194613836,-4.275717724760032,2.0
-0.7649717107884251,5.1970540362544115,2.0
4.580511873360541,-1.4608692626261386,2.0
2.4089709294013106,3.362438978331564,2.0
-4.389006423284617,1.9871993999643902,2.0
4.811988002407366,-1.7798431180214214,2.0
-3.9458141525671926,2.1780416388641455,2.0
-3.2620580563796695,-3.869614014412413,2.0
-3.99612036108619,2.9966673610251915,2.0
-0.7870775585586454,5.133105015278146,2.0
5.01434286834277,-0.5065132339210735,2.0
-3.9372582711731625,2.521832902473215,2.0
4.247137327051969,-3.3330891433054686,2.0
0.6214430342962275,4.907969951810098,2.0
1.1466549340618066,4.857391292456676,2.0
4.599479603338043,0.9114114034795219,2.0
-2.810806896877411,-3.9551978868133277,2.0
-3.1889437238252007,3.4595204510070645,2.0
3.253460280451031,-3.7204613569001816,2.0
-5.491837344437482,0.9332561614189718,2.0
4.452286472406721,-0.9018120626243313,2.0
1.758600470737769,4.100984406311677,2.0
3.7236668037476393,-4.034685748045269,2.0
0.8200750638900867,-4.861542943158083,2.0
0.6261542647400254,-4.735760571328553,2.0
2.9992288402326523,-4.426186967683244,2.0
0.3320803907254029,-4.7866226497131885,2.0
-3.935403457174781,-3.9962204302410953,2.0
3.5475194310117475,3.8374371164816066,2.0
4.736694637561891,0.9817348868349478,2.0
5.026294203922255,-2.728461599622797,2.0
-3.5660093352273523,-3.21018586633047,2.0
1.5125713875004252,-5.024636160193007,2.0
-5.065433279353046,0.5907457332976981,2.0
4.023496136564441,3.6522455591343417,2.0
3.8990260494683295,3.9081398802075116,2.0
-1.973630529750061,-4.605602765785228,2.0
-4.300775908060823,2.0137042063146544,2.0
1.5762973679731076,4.906326053960482,2.0
-4.7674384353324495,0.2520171770312069,2.0
5.215835317680801,2.2263797989811978,2.0
-4.390969024610113,-2.4852726444071513,2.0
-0.5807821597292884,4.843529957501743,2.0
1.4900991472006002,-4.8372507891584915,2.0
-1.684938224274847,4.227552604015299,2.0
-4.492257092479352,1.2983856908626548,2.0
5.385750173548951,0.39393547155963005,2.0
4.294203169304507,2.1019317567741154,2.0
-3.6296872437992294,2.9081691020489977,2.0
-5.13779737005622,0.6510608787718122,2.0
-4.364427108066468,-3.171802907349666,2.0
-1.35599149813153,5.061149152512734,2.0
-1.8067269385524765,-5.016585619413453,2.0
